step,lr,train_loss
9950,1.703420e-04,1.834459
10000,1.690427e-04,1.921454
10050,1.677430e-04,1.921067
10100,1.664431e-04,1.933140
10150,1.651430e-04,1.868027
10200,1.638429e-04,1.898874
10250,1.625430e-04,1.827471
10300,1.612432e-04,1.812281
10350,1.599438e-04,1.876592
10400,1.586449e-04,1.901749
10450,1.573466e-04,1.835732
10500,1.560490e-04,1.913710
10550,1.547522e-04,1.832915
10600,1.534563e-04,1.830691
10650,1.521616e-04,1.782488
10700,1.508680e-04,1.853727
10750,1.495757e-04,1.884981
10800,1.482849e-04,1.910133
10850,1.469956e-04,1.860374
10900,1.457079e-04,1.823217
10950,1.444221e-04,1.855218
11000,1.431382e-04,1.935577
11050,1.418563e-04,1.853839
11100,1.405766e-04,1.868681
11150,1.392991e-04,1.894350
11200,1.380240e-04,1.824851
11250,1.367514e-04,1.847758
11300,1.354814e-04,1.807425
11350,1.342142e-04,1.923789
11400,1.329498e-04,1.855173
11450,1.316884e-04,1.815071
11500,1.304300e-04,1.850836
11550,1.291749e-04,1.755467
11600,1.279231e-04,1.860214
11650,1.266748e-04,1.908810
11700,1.254300e-04,1.858600
11750,1.241888e-04,1.843506
11800,1.229515e-04,1.899657
11850,1.217180e-04,1.872835
11900,1.204886e-04,1.805294
11950,1.192633e-04,1.827758
12000,1.180422e-04,1.795033
12050,1.168255e-04,1.847031
12100,1.156133e-04,1.848063
12150,1.144056e-04,1.865423
12200,1.132026e-04,1.821868
12250,1.120045e-04,1.861591
12300,1.108112e-04,1.863261
12350,1.096230e-04,1.822515
12400,1.084399e-04,1.793613
12450,1.072621e-04,1.811104
12500,1.060896e-04,1.761648
12550,1.049226e-04,1.768918
12600,1.037611e-04,1.890869
12650,1.026053e-04,1.881948
12700,1.014553e-04,1.860538
12750,1.003112e-04,1.812564
12800,9.917315e-05,1.849760
12850,9.804116e-05,1.714176
12900,9.691538e-05,1.841979
12950,9.579591e-05,1.844530
13000,9.468286e-05,1.815891
13050,9.357633e-05,1.774854
13100,9.247643e-05,1.860138
13150,9.138326e-05,1.770036
13200,9.029691e-05,1.771607
13250,8.921748e-05,1.719407
13300,8.814509e-05,1.824070
13350,8.707983e-05,1.807777
13400,8.602179e-05,1.711694
13450,8.497107e-05,1.831321
13500,8.392778e-05,1.761087
13550,8.289201e-05,1.781504
13600,8.186385e-05,1.788054
13650,8.084340e-05,1.865405
13700,7.983075e-05,1.785472
13750,7.882601e-05,1.780194
13800,7.782926e-05,1.773468
13850,7.684059e-05,1.796598
13900,7.586009e-05,1.802700
13950,7.488787e-05,1.773564
14000,7.392400e-05,1.781067
14050,7.296858e-05,1.803478
14100,7.202169e-05,1.754770
14150,7.108343e-05,1.817154
14200,7.015387e-05,1.839287
14250,6.923312e-05,1.813857
14300,6.832124e-05,1.783307
14350,6.741833e-05,1.709903
14400,6.652447e-05,1.751485
14450,6.563974e-05,1.729764
14500,6.476423e-05,1.798797
14550,6.389801e-05,1.823559
14600,6.304117e-05,1.804247
14650,6.219379e-05,1.700426
14700,6.135594e-05,1.811714
14750,6.052770e-05,1.775219
14800,5.970915e-05,1.777768
14850,5.890037e-05,1.803789
14900,5.810142e-05,1.776787
14950,5.731239e-05,1.790308
15000,5.653335e-05,1.760255
15050,5.576437e-05,1.777577
15100,5.500552e-05,1.737799
15150,5.425686e-05,1.773472
15200,5.351848e-05,1.784389
15250,5.279044e-05,1.767100
15300,5.207280e-05,1.864809
15350,5.136564e-05,1.735551
15400,5.066902e-05,1.775500
15450,4.998300e-05,1.725806
15500,4.930764e-05,1.818909
15550,4.864302e-05,1.814255
15600,4.798919e-05,1.825217
15650,4.734620e-05,1.697514
15700,4.671413e-05,1.775740
15750,4.609303e-05,1.718688
15800,4.548296e-05,1.731869
15850,4.488397e-05,1.715422
15900,4.429613e-05,1.847651
15950,4.371947e-05,1.851952
16000,4.315407e-05,1.753286
16050,4.259996e-05,1.808282
16100,4.205720e-05,1.717166
16150,4.152585e-05,1.796042
16200,4.100595e-05,1.746680
16250,4.049755e-05,1.754299
16300,4.000069e-05,1.783404
16350,3.951543e-05,1.706188
16400,3.904181e-05,1.763522
16450,3.857986e-05,1.745473
16500,3.812964e-05,1.743100
16550,3.769119e-05,1.807822
16600,3.726454e-05,1.731920
16650,3.684974e-05,1.690125
16700,3.644683e-05,1.810759
16750,3.605584e-05,1.723625
16800,3.567680e-05,1.760931
16850,3.530976e-05,1.722760
16900,3.495475e-05,1.719052
16950,3.461180e-05,1.755377
17000,3.428094e-05,1.745935
17050,3.396220e-05,1.797818
17100,3.365562e-05,1.732674
17150,3.336122e-05,1.723502
17200,3.307902e-05,1.797029
17250,3.280906e-05,1.715230
17300,3.255136e-05,1.782666
17350,3.230594e-05,1.780547
17400,3.207283e-05,1.733067
17450,3.185205e-05,1.861268
17500,3.164362e-05,1.788786
17550,3.144755e-05,1.758069
17600,3.126387e-05,1.770652
17650,3.109259e-05,1.747460
17700,3.093373e-05,1.765419
17750,3.078731e-05,1.672618
17800,3.065333e-05,1.718734
17850,3.053181e-05,1.771151
17900,3.042277e-05,1.815606
17950,3.032620e-05,1.702518
18000,3.024212e-05,1.734363
18050,3.017054e-05,1.874650
18100,3.011147e-05,1.746266
18150,3.006490e-05,1.700779
18200,3.003085e-05,1.737746
18250,3.000932e-05,1.743707
18300,3.000030e-05,1.772631
