step,lr,train_loss
13900,7.586009e-05,1.702297
13950,7.488787e-05,1.705482
14000,7.392400e-05,1.619684
14050,7.296858e-05,1.719422
14100,7.202169e-05,1.682713
14150,7.108343e-05,1.651802
14200,7.015387e-05,1.773854
14250,6.923312e-05,1.756798
14300,6.832124e-05,1.692484
14350,6.741833e-05,1.700205
14400,6.652447e-05,1.667653
14450,6.563974e-05,1.677908
14500,6.476423e-05,1.668313
14550,6.389801e-05,1.620646
14600,6.304117e-05,1.571346
14650,6.219379e-05,1.757264
14700,6.135594e-05,1.715323
14750,6.052770e-05,1.740229
14800,5.970915e-05,1.719719
14850,5.890037e-05,1.616562
14900,5.810142e-05,1.600606
14950,5.731239e-05,1.650081
15000,5.653335e-05,1.710185
15050,5.576437e-05,1.702169
15100,5.500552e-05,1.653900
15150,5.425686e-05,1.699740
15200,5.351848e-05,1.645144
15250,5.279044e-05,1.765788
15300,5.207280e-05,1.644865
15350,5.136564e-05,1.717306
15400,5.066902e-05,1.732141
15450,4.998300e-05,1.656886
15500,4.930764e-05,1.608102
15550,4.864302e-05,1.648259
15600,4.798919e-05,1.696198
15650,4.734620e-05,1.677980
15700,4.671413e-05,1.682850
15750,4.609303e-05,1.628293
15800,4.548296e-05,1.710656
15850,4.488397e-05,1.626549
15900,4.429613e-05,1.677599
15950,4.371947e-05,1.761521
16000,4.315407e-05,1.708891
16050,4.259996e-05,1.713618
16100,4.205720e-05,1.716122
16150,4.152585e-05,1.732005
16200,4.100595e-05,1.707302
16250,4.049755e-05,1.683403
16300,4.000069e-05,1.668186
16350,3.951543e-05,1.624896
16400,3.904181e-05,1.669555
16450,3.857986e-05,1.720748
16500,3.812964e-05,1.585801
16550,3.769119e-05,1.608850
16600,3.726454e-05,1.647805
16650,3.684974e-05,1.650758
16700,3.644683e-05,1.674317
16750,3.605584e-05,1.666909
16800,3.567680e-05,1.720056
16850,3.530976e-05,1.628557
16900,3.495475e-05,1.682799
16950,3.461180e-05,1.642423
17000,3.428094e-05,1.702582
17050,3.396220e-05,1.659054
17100,3.365562e-05,1.646335
17150,3.336122e-05,1.725056
17200,3.307902e-05,1.657047
17250,3.280906e-05,1.615716
17300,3.255136e-05,1.635973
17350,3.230594e-05,1.591952
17400,3.207283e-05,1.698962
17450,3.185205e-05,1.702351
17500,3.164362e-05,1.698786
17550,3.144755e-05,1.697613
17600,3.126387e-05,1.678227
17650,3.109259e-05,1.700172
17700,3.093373e-05,1.637746
17750,3.078731e-05,1.701807
17800,3.065333e-05,1.629794
17850,3.053181e-05,1.707780
17900,3.042277e-05,1.655390
17950,3.032620e-05,1.714479
18000,3.024212e-05,1.710853
18050,3.017054e-05,1.602785
18100,3.011147e-05,1.574009
18150,3.006490e-05,1.647335
18200,3.003085e-05,1.597224
18250,3.000932e-05,1.677640
18300,3.000030e-05,1.637217
