step,lr,train_loss
14450,6.563974e-05,1.778071
14500,6.476423e-05,1.834293
14550,6.389801e-05,1.863568
14600,6.304117e-05,1.847744
14650,6.219379e-05,1.734490
14700,6.135594e-05,1.849008
14750,6.052770e-05,1.815185
14800,5.970915e-05,1.817287
14850,5.890037e-05,1.831882
14900,5.810142e-05,1.820061
14950,5.731239e-05,1.829468
15000,5.653335e-05,1.797848
15050,5.576437e-05,1.822328
15100,5.500552e-05,1.778352
15150,5.425686e-05,1.809364
15200,5.351848e-05,1.818539
15250,5.279044e-05,1.809220
15300,5.207280e-05,1.893875
15350,5.136564e-05,1.772964
15400,5.066902e-05,1.822216
15450,4.998300e-05,1.765605
15500,4.930764e-05,1.853362
15550,4.864302e-05,1.856828
15600,4.798919e-05,1.858579
15650,4.734620e-05,1.724501
15700,4.671413e-05,1.815745
15750,4.609303e-05,1.753254
15800,4.548296e-05,1.773966
15850,4.488397e-05,1.754560
15900,4.429613e-05,1.888809
15950,4.371947e-05,1.890241
16000,4.315407e-05,1.784452
16050,4.259996e-05,1.844842
16100,4.205720e-05,1.752518
16150,4.152585e-05,1.834874
16200,4.100595e-05,1.787540
16250,4.049755e-05,1.785324
16300,4.000069e-05,1.820007
16350,3.951543e-05,1.738983
16400,3.904181e-05,1.792070
16450,3.857986e-05,1.781539
16500,3.812964e-05,1.787524
16550,3.769119e-05,1.832374
16600,3.726454e-05,1.774593
16650,3.684974e-05,1.726982
16700,3.644683e-05,1.849902
16750,3.605584e-05,1.760287
16800,3.567680e-05,1.800214
16850,3.530976e-05,1.757710
16900,3.495475e-05,1.750616
16950,3.461180e-05,1.794075
17000,3.428094e-05,1.778000
17050,3.396220e-05,1.837533
17100,3.365562e-05,1.764738
17150,3.336122e-05,1.752026
17200,3.307902e-05,1.821357
17250,3.280906e-05,1.751298
17300,3.255136e-05,1.818129
17350,3.230594e-05,1.813741
17400,3.207283e-05,1.771357
17450,3.185205e-05,1.894632
17500,3.164362e-05,1.832500
17550,3.144755e-05,1.791276
17600,3.126387e-05,1.796566
17650,3.109259e-05,1.773842
17700,3.093373e-05,1.805161
17750,3.078731e-05,1.704242
17800,3.065333e-05,1.758123
17850,3.053181e-05,1.803203
17900,3.042277e-05,1.849574
17950,3.032620e-05,1.739028
18000,3.024212e-05,1.765930
18050,3.017054e-05,1.903574
18100,3.011147e-05,1.782892
18150,3.006490e-05,1.732879
18200,3.003085e-05,1.776770
18250,3.000932e-05,1.781356
18300,3.000030e-05,1.803672
